1;2007;5096;15250;0;0;1197;6078;0;0;803;6979;0;0;562;4216;0;0;321;3079;0;0;241;1137;0;0;905;3798;0;0;452;1842;0;0;0;0;0;0;453;1956;0;0;217;668;0;0;113;1021;0;0;241;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9134;38353;0;0;3532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;730;91;0;269;1991;0;999;2082;0;110;0;79;0;189;0;1188;2082;0;88;17;105;0;0;0;0;0;10179;945;21;0;11145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1165;15533;0;0;0;0;0;313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
3;2007;0;0;0;0;371;412;0;0;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382;425;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;160;0;0;0;160;0;160;160;0;0;0;0;0;0;0;160;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
5;2007;4827;7216;0;0;6266;7824;0;0;1342;1875;0;0;1770;2728;0;0;0;0;0;0;1770;2728;0;0;2982;4505;0;0;2741;4249;0;0;241;256;0;0;0;0;0;0;0;0;0;0;40;98;0;0;845;845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18072;25091;0;0;10948;0;2713;0;0;0;0;0;0;47616;0;758;0;0;0;1196;49;0;1393;1474;0;2589;1523;0;0;0;0;0;0;0;2589;1523;0;10;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;595;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
6;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12210;0;2550;0;3215;0;0;0;13460;90625;0;854;0;0;0;2716;0;0;258;5521;0;2974;5521;0;852;0;0;0;852;0;3826;5521;0;199;206;405;24;0;0;0;0;4964;852;0;0;5816;0;88;0;0;0;0;286;744;0;0;0;0;0;0;36;87;0;0;0;0;0;0;0;328;11;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
7;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229;45;0;1212;888;0;1441;933;0;0;0;0;0;0;0;1441;933;0;0;0;0;0;0;0;0;0;4348;6;286;0;4640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;10044;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
9;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
11;2007;0;0;0;0;0;0;0;0;1050;26480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;26480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1810;0;6;6574;0;1659;8384;0;1659;223;0;416;180;639;180;9023;0;1839;465;155;680;33;0;3;0;0;23410;4262;210;6;27888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;580;1096;2103;63521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;21;0;34;82;10;82;103;10;3;0;0;4;3;4;85;103;14;1;1;2;0;0;0;0;0;4;3;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
14;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316;0;0;896;0;1082;1212;0;1082;22;0;47;4;69;4;1281;0;1086;242;171;421;0;0;0;0;0;14414;372;260;1;15047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
15;2007;228;860;0;0;375;868;0;0;1334;3754;0;0;1803;2668;0;0;0;0;0;0;1803;2668;0;0;1115;1196;0;0;1115;1196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5209;9700;0;0;4964;0;0;0;0;0;0;0;0;26787;0;239;0;0;0;134;0;0;434;70;0;568;70;0;0;0;0;0;0;0;568;70;0;0;0;0;0;0;0;0;0;7170;65;20;0;7255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
