1;2009;3168;19437;0;0;392;4040;0;0;1395;7335;0;0;800;5601;0;0;242;1610;0;0;558;3991;0;0;1063;4074;0;0;923;2913;0;0;0;0;0;0;140;1161;0;0;59;660;0;0;68;628;0;0;213;287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7158;42062;0;0;14191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;824;83;0;244;2357;0;1068;2440;0;126;0;65;0;191;0;1259;2440;0;65;15;80;0;0;0;0;0;11576;599;42;0;12217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1346;18391;0;0;0;0;0;302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X
3;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X
5;2009;5373;8840;0;0;7327;9693;0;0;524;696;0;0;2597;3673;0;0;0;0;0;0;2597;3673;0;0;2567;4820;0;0;2361;4582;0;0;206;238;0;0;0;0;0;0;0;0;0;0;235;345;0;0;1099;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19722;29166;0;0;9250;0;4552;0;2353;0;0;0;0;57062;0;670;0;0;0;926;84;0;1022;1559;0;1948;1643;0;0;0;0;0;0;0;1948;1643;0;14;9;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;26;22;95;0;0;0;0;0;0;0;0;0;0;0;0;0;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X
6;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14263;0;2367;0;4841;0;0;0;4155;149746;0;615;0;0;0;2493;0;0;249;5261;0;2742;5261;0;744;0;0;0;744;0;3486;5261;0;228;310;538;36;0;3;0;0;8303;744;0;0;9047;0;66;0;0;0;0;600;680;0;0;0;0;0;0;5;20;0;0;0;0;0;0;0;291;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X
7;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;0;0;1369;921;0;1535;921;0;0;0;0;0;0;0;1535;921;0;0;0;0;0;0;0;0;0;4057;1;3;0;4061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;10075;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X
11;2009;0;0;0;0;0;0;0;0;713;18623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713;18623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1852;0;6;6236;0;1643;8088;0;1643;139;0;349;154;488;154;8576;0;1797;322;207;529;33;0;3;0;0;21127;4862;52;6;26047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;523;954;1710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X
14;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;367;0;0;1377;0;1206;1744;0;1206;24;0;83;0;107;0;1851;0;1206;341;207;550;0;0;3;0;0;17039;640;360;0;18039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;282;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X
15;2009;251;418;0;0;460;693;0;0;910;3323;0;0;1211;1362;0;0;1211;1362;0;0;0;0;0;0;1454;1466;0;0;1454;1466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;425;427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4711;7689;0;0;3507;0;0;0;0;0;0;0;0;5262;0;2;0;0;0;693;53;0;39;9;0;732;62;0;0;0;0;0;0;0;732;62;0;0;0;0;0;0;0;0;0;6181;11;12;0;6204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7102;106530;0;0;0;0;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;9;0;X;X;X;X
16;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X
17;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X
